label	x_train
1	涓滴之水成海洋，我在“疫情一线医护•守护者后盾行动”项目捐款成功！携手
1	我娘家村委发的通知村民告知书：因春节期间新型冠状病毒传播疫情严重，按照上级要求，为保障我村民生命安全，明天外嫁姑娘一律不准回村，村里需回娘家的，走亲戚的，一律不准出村，出去的不能回村，疫情扩散严重。现在对村里所有路口设卡，给大家带来的不便敬请谅解。（打电话通知亲戚朋友暂停一切活动）望村民自觉遵守，保障生命安全。谢谢配合！
1	新加坡卫生部27日晚23点发布文告，新加坡出现第五例境外输入的新型冠状病毒感染的肺炎确诊病例，一名56岁女性武汉居民在本月18日同家人抵达新加坡，这名女子在来新的班机上并没有出现症状，她是在24日开始出现症状，并在26日被救护车送往陈笃生医院。她当时被列为可疑病例，立即被隔离，在27日确诊感染新型冠状病毒肺炎。目前在新加坡国家传染病中心接受隔离治疗，情况稳定。在入院之前，她和家人居住在锡兰路（CeylonRoad）家中，一直到26日。卫生部已对那些可能与她有过密切接触的人展开追查。（总台央视记者邓雪梅）
1	疫情之下造谣生事，用不实信息鼓动网络暴力.​
1	疫情结束后txl们应该是最忙的​
1	防控疫情，从你我做起！少出门、戴口罩、勤洗手；室内勤通风、室外少聚集；打喷嚏捂口鼻，喷嚏后慎揉眼；远离野生动物，食物煮熟再吃；注意个人卫生，如有症状请及时就医；保护自己、保护家人、保护他人。愿大家健康、平安也向疫情前线的医护人员们致敬，辛苦了！
1	截至1月28日早上7点零6分全国数据统计：确诊2889例，疑似5794例，死亡82例，治愈57例。传染源为野生动物，可能为中华菊头蝠。病毒为新型冠状病毒2019-nCoV。传播途径未完全掌握，存在人传人、医务人员感染、一定范围社区传播。易感人群暂时不明，病毒存在变异可能。潜伏期1~14天均有，平均10天，潜伏期内存在传染性。
0	本次疫情真是照妖镜，它让我在多方面“大开眼界”，再一次清晰体会到所谓“平行世界”的精妙​
0	有一件事情一直不懂，为何疫情如此严重情况下，春节后各城市不立马通知推后上班的发文呢，初二初三开始大量返城，是要等着爆发吗？弱弱的问一句：企业，机构要正常初七上班吗？​
0	近一两周疫情感受很深刻的是发现它的传染性比原本看起来也强太多了，现在有点绝望得觉得是不是只能靠祈求上天​
0	每天要做三顿饭重复动作至疫情危险系数降低比上班还要累这个年过的直接女主变保姆​
1	想念疫情前的城市与生活，也期待疫情结束后的新开始。加油/​​​
0	经过一天，我终于明白了什么叫三观不合，所谓的亲戚非要来拜年，谈论的都是这次疫情很严重，要重视，都不带自己家的小孩来，但是自己都要来搅和一下，原谅我直接反锁了卧室房门，毕竟劝不动你们，可我自己还想活！​
0	真的好心疼前线的医护人员麻烦不要让他们崩溃了​
0	大年初一，看到全国各地新增那么多病列，真是担忧。期望快点控制住疫情，不要在让人担心了。最后想问武汉作为省会，省领导们之前都在干嘛呢？书记是叫着好听的吗？老百姓就是一盘散沙，出现问题这些领导怎么不早早预防统筹安排？导致全国出现现在人心惶惶不安。​
0	快点好吧疫情快点结束吧说直白点在脑中都建模了的形象又是谁可以替代的呢说不看就不看不存在打脸滚吧滚远点别让爷看见bg文看一本翻拍一本老子不看就看几本bl靠！全都拍了不稀罕看什么兄弟情哈这一晚上负面情绪可太多了哪哪儿都不清静了啊眼睛看见也会觉得恶心
0	一觉醒来希望疫情得到控制，街道喜气洋洋，百姓上街走走，商场洋溢着笑，朋友圈步数各个万+，科比在电视上对詹姆斯说，Hey man u do that.hhha梦醒了该结束了。​
0	这几年我运气超差各种事，各种不顺[流泪]破房子年头租到年尾一路运气差！想想那些破事恨不得疫情死了算了。我也不知道我哪里做错了心情又开始烦躁了
1	除湖北外，外围新增数据占比在下降，连续第4天下降。全国确诊、疑似新增数据占比在同步下降。治愈率新增占比在上升，死亡率新增占比在下降。这些都是好事：外围数据新增下降，说明范围控制正在达到目标；全国确诊、疑似新增占比下降，说明包括湖北在内，整个疫情处于抑制阶段了。治愈率新增的上升，说明治疗的针对性越来越强。这些数据看，都是好事。
1	【挺武汉】春寒料峭起妖风，毒魔啃噬江上城。武汉人人是武汉，抖擞精神铲疫情。白衣天使从天降，党的决策照光明。万众一心撼天地，一场大战必打赢。全国人民支持你们，加油！！！
1	小重山•出征疫情肆虐举国惊。长者挂帅行，锁江城。国难危急真忠良，治救防，医护首请缨。关天人命事，行必胜。八方援助赴征程，情急切，誓与疫魔争。​
0	强推汤唯雷佳音《吹哨人》好不好看不说，但是情节跳了预言家有人拼了命吹哨，有人想按住哨子，有人被带跑偏。然而，哨子一旦被按住，最高决策者就得不到任何消息。电影里通过各种手段通知最高决策者，但是现实，可能就只能等情况爆发了吧。电影里有预言，但是现实，只能等秋后算账了。
0	这个春节过的，疫情弄得风声鹤唳，人心惴惴……早晨传来科比坠机去世的消息，一度不敢相信，只认为是每年愚人节才会有的玩笑。虽然因为当然和奥尼尔争球队老大的的缘故和鹰郡事件，对科比并不感冒，但毕竟是一代人的回忆，以及那句“你见过洛杉矶凌晨4点的样子吗？”……A50破位，大跌5个点……年后怎么A股怎么开呢
1	年复一年，回想19年心酸多于快乐。年初换工作到处奔波，经同事介绍去到了她的公司，个人能力问题吧！做到年中休假期出去旅了游，回来临时通知被辞退。七月到八月酷暑时节，又开始了新的奔波。各种心酸难过无以言表，向来什么事不喜与人诉说，与别人说了无非就是不开心就换个工作或者在家休息。说实在的我也不知道哪里能让我安心愉悦，家很好但我没有归属感，细小的事情就能温暖感动你让你泪腺大开，反之的对立面就是失望攒够了就得离开了。2020年我怀着美好的希望想过个快乐的年不掉眼泪的年，希望总是美好的，大年三十扭伤了腰，躺在床上一动不能动给温暖的家带来了麻烦。我怕自己就此站不起来泪腺大开，这几天全国都在关注者疫情，全国各地医护人员赶往武汉，有能力的人一向得肩负更多社会责任，小人物是敬仰与感恩同时祈祷着大家都健康平安。希望自己新的一年安于心乐于行。
0	啥也不说了！这个白眼狼！不孝子！等疫情结束，老大腾出手就治他！​
0	给爷整吐了，是嫌浙江疫情前三不够严重，还是嫌杭州人多了？什么放弃北上广深？您们这是放弃吗？他妈这时候想起我们杭州了？杭州凭什么当避难所，这么严重的时刻还要跑出去的wh人，你们对得起谁？你们有没有人心，我真的cnm的了​
1	大年三十，一大早办公室的电话就响个不停，全是关于疫情防治的，想想各个防疫战线上的同志们，唉，过个锤子年，保障大家的平安最重要，春节快乐。​
1	这个消息可喜可贺，终于可以出门了​
1	今天最感动的大概是2重庆·万州高铁北站检票口在给没有戴口罩的旅客免费发放口罩吧希望中国早点好起来后我要去吃火锅！！​
0	用这个毫无意义的地域讨论来稀释疫情的报道，我是真的服了。​
1	浙江省疫情防控工作领导小组会议提出量化细化“六大举措”
1	每天早上醒来的第一件事情就是关注疫情但是每天都有不好的消息希望疫情能早日控制住武汉加油​
0	假期延长了……却总觉得是最没有特别期待延长的一个假期……天天待在家里快长毛了希望疫情快点结束，大家都能好起来……​
1	你好我是咱们学校图书馆的校外读者最近疫情严重山威威海分校如果推迟开学我的读者卡到期无法续借我延期的书也得延后去归还会对以后续卡有影响吗
1	-答应我：疫情结束以后，我们谁都不要嫌弃谁，好嘛？毕竟大家在家里的状态都是一样的​
1	新年快乐，鼠年来啦～愿本命年有数“鼠”不尽的好事，“鼠”不尽的幸福，“鼠”不尽的开心～希望今年能顺利毕业，是个大人了，要更加勇敢呀！愿疫情早日控制，众志成城，共渡难关！老齐医生每日消毒，守护着我们整个单元楼。​
1	哪都不能去了，疫情还在疯长武汉加油​
1	等这次疫情过去，认认真真开始健身吧，再难也坚持下去。看了那么多报道，有些没特效药的病，真得靠自身的免疫系统，几天几夜吃不了东西硬撑，生死真就是一口气在牵着，常年烟酒熬夜蹦迪能胜得过规律饮食健身撸铁的身体素质吗……没事当然最好，但增强身体素质遇事能让有惊无险的概率大很多很多。马了那么多的教程，也是时候用起来了，不管是为了健康还是为了美。觉得自己现在开始已经太晚的，请看一看80多岁的钟院士。Auther:超级健身王
1	最难忘的一个生日，愿望是希望疫情赶紧结束，大家平平安安健健康康​
0	腾冲的两例都是排查出来的，特别是那个在景区被确诊的真的绝了！！真的服了这些人，自己从疫情最严重的地方来的难道心里没点*数吗？？？！！就不会自己去检查一下吗？？？现在口罩也买不到，出门都是一奢望了
1	我一直在阻击战“疫”的前线！冲锋在前，无惧无畏，无怨无悔！疫情不灭，不下火线​
1	答应我等疫情结束后，谁都不要嫌弃谁好吗？​
1	【高速公路部分匝道收费站临时关闭】为有效遏制新型冠状病毒感染的肺炎疫情扩散和蔓延，按照省、市突发公共卫生事件一级响应要求，经研究，决定自
0	和我哥我姐打牌连输两个晚上还好我最小没工作没资本我爸偶尔替我还给我兜底哈哈我家好几年都没有过这种全家人一整天接着一整天窝在家里的日子了虽然但是为何今天才第二天啊希望疫情早日得到控制病人都赶快治愈接下来我也会好好待在家里不给社会国家添乱​
0	睡觉吃饭睡觉打游戏打牌睡觉，今天增加晒太阳的项目，疫情早些过去呀​
0	和朋友聊完天已经三点钟了准备刷下今天更新的疫情数据就睡觉突然看到这条消息困成狗的我瞬间就炸了起初我是不相信的今天白天还在推特上祝贺詹姆斯破了他总得分榜的第三名这晚上就…虎扑更新了新浪体育更新了直播吧也更新了就开始不淡定最后看到woj的推特被证实了真的崩不住了起初看NBA的时候是在
1	接到社区电话，告诉我，如果外出，戴口罩，做好防护并春节快乐。我突然有点激动，明显感到自家声音颤抖，毕竟这是疫情当前，唯一一个关心自己的电话​
0	由于一直在家不怎么关注外边的疫情，一关注就一发不可收拾，原来形势已经非常严峻了！明天就去药店买口罩！大力宣传拒绝野味！关于过年走亲访友，我估计还是避免不了的！湖南不是疫情重灾区，又是乡村，没几人觉得会祸及自己，只能自己争气点戴口罩了​
1	真希望一觉醒来，热搜可以看到疫情被控制住。​
0	初三就要上班了，我决定对客户进行疫情期的耐心劝阻“大爷，你这钱死期没到期，但是你再在外面溜达你死期就到了”“阿姨，你在家呆着吧，少取一个养老金饿不死，你出来溜达我怕你取不着下个月的”“大姐，发红包转账不好吗？非要取现金是怎么怕病毒追不上你吗？”​
1	隔离病毒，不能隔离爱，谨慎处之，乐观对待，防控疫情，我们在一起，武汉，挺住！中国，挺住！​
1	《深圳确认病例中大部分人并不住在深圳，很多是发病后从武汉跑来的》同时呼吁大家最好躲在家里待几天，多观察观察，确定自己没事了再出门，不要把病毒带出来，要保护自己也要保护别人。
0	这是啥大型迷惑行为[費解][費解][費解]疫情持续这么久了，到现在领导班子连个口罩不会带？是不是连基层前线你们都没去过？[費解][費解][費解]还有脸说武汉人走出去500万，你们是不是现在还在梦里啊？全国疫情这么严重也是拜你们所赐了不引咎辞职就算了，现在一个个还跟梦游似的心疼一线的医生护士，基层群众，有这么一帮废物领导
0	啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊我今天遇到了一个三观不正的憨批大概就是说大家悼念科比是憨批分不清疫情防控的主次科比走了大家的青春还在科比捐给汶川的几百万中国也不缺还说我没脑子大学白读了我不是篮球迷没悼念科比，就算我是球迷悼念了又管你撒子事你在这骂人家？还给人扣个憨批不爱国的帽子
1	征婚交友全国各地都封了～网恋吗疫情结束就奔现那种同意的点赞闲着也是闲着[捂脸][捂脸]​
0	吃野味的，你吃的是野味吗？！你吃的是rmb啊！​
0	从武汉出来的人被打上标签，到哪里都不受待见，有时候觉得挺可怜，但有的人确实可恨。把疫情不当回事，跑到网上各种嘚瑟，在这种敏感时期挑衅大众，无论怎么处理都不为过。现在只剩西藏一片净土，真心希望能坚持到最后。另外，到高原更要注意自己的身体，高原反应不是闹着玩的。（巍岳钦禹）
0	我就不懂了大家举国之力想度过疫情怎么就有sb在这操心造谣了造谣biss​
0	过个节一堆事，过的稀碎！！瞅啥没胃口，也吃不下，还有点肠胃不适，老是拉胖？不存在的～我瘦了好几斤了都2锦州
1	现在每天上班路上都异常空旷感觉整条街都是我的希望疫情早点结束​
0	疫情正月十五还有望出现拐点吗​
0	坐标武汉，今天爸爸去汉口医院（新型冠状病毒就诊定点医院）检查，基本可以查出是这个病毒性肺炎，医生却只开了药，打了针，让回家隔离，家人让开确诊，医生却不开，可口气分明就是这个意思，让回家隔离，可能是父亲症状表现得不算严重，也可能是病床不够，家里新房还没交房，四个人挤在两个房间，不好隔离，睡觉口罩都不敢摘，医院又不收治，不知道该求助谁？我相信国家，相信市政府，相信真正关爱我们疫情一线的所有朋友，可是此刻，我不知道能相信谁了，真的有些担惊害怕
1	我希望如约而至的不止春天，还有疫情过后平安的你​
1	河南的疫情防控真不是盖的。1月5号我离开月子会所，妈妈
1	为湖北武汉市医护工作者筹集医用口罩等抗击疫情的医用物资。我支持【抗击疫情支援武汉】爱心捐赠，一起来吧！
0	据外媒报道，前NBA球星科比·布莱恩特在一场直升机坠机事故中身亡，享年41岁。事故共造成5人死亡。【评】在中国人抗击肺炎疫情的危难时刻，我极其喜欢的NBA篮球巨星科比布莱恩特却遭此不幸，真是世事难料，祝科比一路走好，在天堂里继续打你最喜欢的篮球，给在天堂里的人带去篮球的享受。​
1	武汉已经向全世界展现出来最大的社会责任感！封城！华人齐心，战胜一切苦难！愿疫情早日结束！
1	所以这次疫情过去之后一定一定要重视医闹事件保护好我们的白衣天使啊​
0	这还是有多少人都不当回事儿啊赶紧再普及普及吧……​
0	现在热搜都是些什么呀。看了除了闹心就是糟心、痛心。希望能尽快看到疫情已经被控制住了的热搜。其他都不想看了。​
0	本徐州人瑟瑟发抖​
0	我希望明天的热搜是“疫情成功控制”
1	上海面对这次疫情感觉真的做的好好啊...我这次看着铜川对疫情的处理，觉得还挺不错了，但是我和我爸今天看到上海的...我爸疯狂夸赞...还看到上海让心理医生去负压病房进行干预...好仔细啊​
0	本老母猪带着小小猪在家死宅，感谢双十一，双十二等购物节，从米面油到纸尿裤屯了一大堆，不给物流添麻烦，有限资源留给疫情需要。为了这个家，日日拉着沉重的购物车上网冲浪，我无怨无悔！老王！！不要太感动！！！
1	湖州市委书记马晓晖：全力以赴确保疫情防控工作无漏洞无死角无盲区
0	不管是管理层玩脱手了，还是技术层的资质不够，这次疫情的开始，抬头，爆发，每个环节都有人在默默推动发展，最后的结果却是你好我好大家好，没有人对此负责。只要坚持能推能洗，就是好同志。因为重视其传染性被警察训诫的医生呢？在笼子吗？不，铁盒子。2南阳​
1	武汉加油，中国加油，相信武汉，相信政府，相信中国，一定能早日战胜疫情！明后天是爆发期，大家最好不要出门！2长沙​
1	在全民抗击疫情的时候，不给国家添乱，足不出户，陪着家人，品茗读书是不错的选择。​
0	我想知道那群吃野味的憨比良心不会痛吗把国家老百姓坑惨了本来大过年热热闹闹好不容易大家有空可以走家串户搞得大家一整个春节只能躲在家里还害的那么多无辜的人为你们的嘴买单​
0	求求了这次疫情很严重，如果真的开了，贵公司也会被骂，球球了下次再说吧
1	这是庚子年正月初五的天气几天来都是这样污染天气！年前武汉爆发疫情工业，商业，学校，包括人们走动都减少了很多大家想想这是不是大自然的警告⚠️⚠️⚠️​
1	太棒了吧！​
0	✨✨半个月分析病毒…一个月分离毒种…这放在世界上应该都是非常迅速的了吧…谁也不是预言家…谁也不知道具体啥来源…传染性…谁都没经历过如此的疫情…谁也不敢轻言会出现大爆发…刚开始传的说是sars…当时看新闻说感染人数大概十个左右…科研当时并没有真正搞清楚这是新的疫情…所以在当时可能是预判错误…事情既然已经发生了…我们当下要做的就是照顾好自己…照顾好家人…不要去一味的指责…造谣…不给国家添麻烦…过个真正的老鼠年…以短暂的阵痛…迎来
0	回来这么久了因为疫情我和叶姐还没见过面其间跑跑儿成为了我们重要的联系桥梁现在跑跑儿也没了那就只有网络情缘​
1	在疫情面前，生命太脆弱了，希望尽快找到感染源，阻断疾病的发展。。。
1	重庆也成了疫情重灾区，口罩酒精日常老百姓现在都很难买，至今口罩都没有买到。推迟到正月十五左右复工是较为合适的，虽然我现在就想开始上班了。但为了疫情，真心希望大家尽量不要外出，一起撑过去！必胜！​
1	请让中医出战！​
1	明天大年三十，短信新闻不断提醒冠状肺炎人数增加～天佑中华，天佑武汉，一定要健康挺过去！​
0	面对疫情，蔡省长冷血也就罢了，尼玛心思不在防疫上，念念不忘的是怎么碰瓷世卫组织。​
1	阿弥陀佛，善哉善哉!疫情请你快点离开，这个世界不欢迎你的到来2玉林·容县​
0	明天香港开市，很多投资保险股的朋友担心接下来的股价走向。我依然保持我之前的分析论点，这次疫情基本的医疗费用都是政府买单，重疾险也不保新冠状病毒，死亡险赔付率应该很低，毕竟中国社会老年人以及有疾病的人参保率低。销售端是短期利空长期利好，短期内主要是经济活动减弱对消费有打击，但社会的长期风险意识增长会促进大众对保险的刚性消费。投资端肯定是短期利空保险，但长期不会有问题，股市在每次极端事件后依然会长期创新高。我觉得深调的可能性可能还是取决于市场，短期投机者比例越高的市场波动越大但机会也越大。下图为中国人寿和中国平安周一在美股ADR的走向，调整的幅度比想象中低，本周三到周五港股的走向会是A股一个更准确的先行指标，值得关注。
0	疫情源头的华南海鲜市场背后：至今未露面的余氏家族和神秘女人赵红
1	愿所有人都平安健康！​加油湖北！！！​
0	不作为乱做为的官员应该给予严惩！关乎每个人生命危险的事情应该实事求是，不要官腔官调，不要形式主义！《武汉市长：目前有500多万人离开武汉确诊病例可能再增加约1000例》武汉市长周先旺表示，因为春节和疫情的影响，目前有500多万人离开武汉，还有900万人留在城里。
0	南阳已经停了所有线路的客运班车，看新闻说有好多武汉回南阳的人员……且数量还相当大
0	和平健康才是真啊妈呀疫情快快好起来​
0	国家广播电视总局：全国卫视加强疫情防控报道减少娱乐性节目脑抽。要增加娱乐才对。
1	坚定信心打赢疫情防控阻击战
0	假期结束，忐忐忑忑，老妈叫我辞职别去了老弟说一天发我50块，让我在家待着我也怕啊，人数一天天上升，上班每天接触的病人也不知是什么情况，但是当逃兵也不是我作风啊这是家里最不堵的一个春节了，车站里人口一个口罩，大家防护意识还是有的，希望疫情早点结束，人心惶惶的
1	《“爸爸，我舍不得你走！”除夕夜，这些逆行的身影让人热泪盈眶！_广东精选_南方网》1月
1	鼠年来临之际，本应锣鼓喧天，万人空巷。但天有不测风云，武汉新型冠状病毒横空出世，人民饱受其害，苦不堪言，全国也深受其害。正因如此，一批批医护人员大义凛然，毅然决然奔赴疫情一线，驰援武汉。一方有难，八方支援。这群白衣天使，置自身安危于不顾，投身前线，只为治病救人，缓解疫情，给武汉人民带来希望而贡献出自己的绵薄之力。让我们为这些奋战在一线的医护员助威加油，为武汉人民助威加油，为武汉政府加油。不要恐惧，不要放弃，不要绝望，全国人民始终是你们最坚实的后盾，让我们共同努力，众志成城，必然会雨后天晴。
0	害，这次疫情这么严重让我想到我几年前认识的武汉py他就是孝感人不知道现在他怎么样了结了婚之后就把他微信删了现在也联系不到他不知道他好不好即使已经没了联系我也找到了真爱好歹是有过露水姻缘的人难免还是会担心毕竟他是个好男人希望他能够平安​
0	怎么天又亮了，我又醒了，疫情又增多了​
1	过了破5丰润区大小钢厂陆续开工了，各村里的工人，还有外地的工人也陆续回厂上班了，这样的话对防控疫情有影响吗？2唐山​
0	但是公司要求正常上班，过年顶着疫情加了一个春节的班，我是不是要考虑一下辞职​
0	深感焦虑是因为疫情已经全国“遍地开花”了，人均医疗资源那么低，要是其他省市出现大规模二次传播，那么情况要比当年Sars严峻好多，最坏的结果就是全部完蛋……哎，哎，哎，不知道该说什么好了…​
0	无聊在家拍照等疫情结束我一定去烫刘海​
1	疫情可以预防可以解决可以团结一心的度过，可是那个在我青春里活动的身影永久的消失了。8号和24号球衣永久退役，这一别还真是永久。高中时许诺要看一场你的比赛，可是你却不给我实现诺言的机会。于我而言，篮球和你一起离我而去2龙海市​
0	打开微博就是疫情而且今天是除夕……​
1	疫情期间，禁止走亲访友，自觉遵守，来了撵走！
0	看到有些所谓的精英阶层瞧不起农村村口自发组织拦路拦人觉得农村人low、野蛮、一点也不现代化。我是觉得他们很可爱，又很天真，面对这种严重的疫情，首先就想这事做的体不体面，现不现代，却不想想此时什么才是正确的什么是有效的。如果仅为了体面而不去实施正确的程序和举措，仅因为乍一看灰头土脸而不去关注这项举措的实质和效果，仅嘴上过瘾却拿不出任何替代性方案，那才是真的low
0	疫情结束了要干的第一件事：我要去买一辆车。我太想念可以外出可以骑车的晴朗日子了。​
1	【香煎香蕉松饼】无糖少油健康小食防控疫情宅在家里累了困了来块儿松饼提提神Niceps：去年是清新糖醋里脊，今年是健康香蕉松饼​
0	最近今天忙工作，人也淡定多了，就听同事说，附近哪里哪里发现了，确诊了，封楼封街了。这场疫情过后经济肯定差了，本地好不容易去年撑住了，今年经济下滑肯定了，但愿日子能过得好一点，要求不高，能吃饱饭就行​
1	本来年后就可以见到你，现在不知道得多久，我希望疫情快得到控制，希望越来越多的好消息，希望不要再有人造谣，最后国泰民安～风调雨顺。​
1	希望疫情快滚
0	我tm服了，一个省长，一个市长，在重大疫情新闻直播面前说辞是漏洞百出，通篇跟笑话一样？！泱泱大国还找不出来个智商在线的人当省长了？？？请中央严查，我们不需要庸官蠢官！
0	不敢打开任何软件，一打开全是关于疫情的不好消息，我们真的很害怕，也很感动于所有的白衣战士们给我们带来的所有帮助，现在的情况真的不好，口罩我们买不到，门我们不敢出，可是我们也是人也需要生存啊，我可以放弃所有娱乐呆在家里安安静静的过年，可是我们没有办法一直待在家里生存啊。
0	（记得带空格）问题很严峻无可奈何来复制只为甜姐能出圈华南甜姐赚脏钱，帮着商家卖野味传染源头不惭愧，罪魁祸首无所谓官商勾结我怕谁，我的老公大官员医生救人我害人，疫情过后继续卖新浪微博降热度，人民健康谁来管2苏州
0	深夜牢骚因为疫情还要延缓相遇你都不记得我什么样了如果不再遇见会不会完全忘了​
1	等疫情过去，我第一个想见你
0	今天我爸前几年镶的假牙掉了之前打了喷嚏刚刚又开始说嗓子疼疫情什么时候才能过去让他把假牙再镶上让我们不再担心普通感冒是肺炎​
1	答应我，疫情结束后，谁都不要嫌弃谁，好吗？​
0	我真的人傻了昨天还是疑似今天就两例离得太近了我惜命啊我真的好怕吃野味的人我cnm你们原地升天这都除夕了有什么年味儿啊？还他妈看晚会好看吗嗯？什么都不作为
1	疫情当前，响应政府号召，没事儿不出门！火锅烫烫，陪陪儿子也挺好！2常州·香江华廷花园​
1	虽然我非常希望疫情赶快好转，大家赶快好起来但我依旧希望可以继续呆在家里一点不觉得憋得慌更不觉得无聊​
1	2020年我的愿望就是让这次疫情赶快结束，全国感染新型冠状病毒肺炎的人尽快痊愈，保佑湖北人民渡过这个难关！另外ZY能否考虑直接换帅，帮助湖北渡过这次危机！​
0	今年是怎么了，一开年净是一些令人难过痛心的消息，真希望这一切都是一场梦，梦醒了，一切都好了……​
1	虽然因为疫情严重取消了双方亲戚的见证。只有父母和我们。质朴的民俗：认亲，讨庚，放话。看着写着花好月圆的庚书，觉得此生有你真好。算好日子就～～～
0	遇上疫情也是倒霉几个月都不敢带你出门了宝贝​
1	据山东省教育厅微信公众号消息，为进一步做好新型冠状病毒感染的肺炎疫情防控工作，山东省教育厅今日发布通知，要求：所有中小学暂停举行一切聚集性活动，严禁提前开学。通知全文如下：
1	要紧盯全国，做好社区防控，严格管理所有15日内从武汉流入各省份人员。着重要加强农村地区疫情监测和防控，坚决防止疫情在农村扩散蔓延。交通工具是可能传播病毒的途径，所以一些城市对交通运输方式有所限制是必要的，可以有效通过这种方式阻断病毒传播通道。
0	大半夜的我真是被气到了！绝不允许别人这么诋毁医务工作者！医生是害你了？杀你了？还是你要死了不救你了？能有什么原因去杀害对你好的人？很诧异有人会站在杀人犯一边！在疫情突然的当下听到这些，真是让人心寒！医生真是救不了中国人！​​​
0	节后短线几天低开高走是大概率的事但是走高了还是要继续卖不管有没有疫情结构上都已经到调整时间点了​
1	特殊情况特殊对待！这又不是搞破坏，谈什么犯罪？如果真是有疫情，村民打电话的时间就会把路畅通了。非常时期就是要把任何传染源隔离在外，中国人民一定会度过难关的！
1	看着确诊人数一直增加，躺在床上翻来覆去是真的睡不着，我是真的很担心。可想而知，武汉的人们内心是多么的无助和恐惧啊。过一段时间就要打开微博关注疫情动态，真希望一切都快点好起来。尽管形势严峻，但我还是相信中国，相信中国人的勇敢，相信中国人的坚强，相信中国人的智慧，中国加油！武汉，曾经多少人向往的城市，现在这个小傻瓜生病了，其他的邻居们都在为你加油祈福，希望四月樱花烂漫时，像往年那样千千万万人在树下看樱花，淋一场樱花雨。武汉可爱的人们，我们等你们平安归来❤️有人逃离这个城市，也有人坚守自己的岗位上努力让这个城市正常运转，致敬在一线战斗的人们，谢谢你们让充满恐慌的城市在裂缝中照进阳光，英雄们平安！
1	最新的疫情！2宿迁·沭阳县​
1	希望疫情早点过去我现在跟个吸血鬼似的大门不出二门不迈无聊死了头发再不去剪就成野人了​
1	安徽加油​
1	我在等一个好消息我一觉醒来看到新闻说KobeBryant带着Gigi满脸泥沙，脏兮兮的回家了一觉醒来看到新闻说全国疫情得到良好控制​
0	为众人抱薪者，不该冻毙于风雪！​
1	每日一善超话武汉“封城”，是对全社会做出的“战疫”总动员。政府动员、行业动员、社会动员、全民动员。在这场必须打赢的战斗中，人人都是战士，人人都在拼杀，人人都要付出巨大的牺牲。战场不止在武汉，全国甚至全球正同仇敌忾、凝聚力量，奋起抗击新型冠状病毒感染的肺炎疫情。向武汉致敬、向中国致敬、向全民致敬！
1	我竟然没有想见的人2内蒙古自治区·锡林郭勒盟​
0	在疫情之前我已经在家待了20（多？天如果没有疫情我应该也是在家待着只是在大家都很无聊的氛围中我有点寡​
1	钟南山院士刘大纶题记：发生疫情后，钟南山院士又站了出来，凝视他在列车上照片，连夜创作此诗，表示敬意。猪尾鼠头的年景，武汉发生可怕疫情。面对传染和死亡，钟南山与生命逆行。以八十四岁高龄，毅然坐上武汉班列。因为临时购车票，只能餐车找到座椅。为了正确的判断，落座就将材料整理。连日三城的奔波，极度疲劳稍作休息。到达武汉不松懈，直奔医院了解疫情。新型的冠状病毒，来自野味会人传人。劝群众不到武汉，自己却留危险之地。武汉肺炎传播快，不难忆起非典流行。每天都有人感染，但按普通疾病处理。关键时力排众议，站出来发声救百姓。他是医者的标杆，救死扶伤担当道义。他是学界的楷模，学问务实淡泊名利。他是老者的榜样，老骥伏枥志在千里。2南京
1	大家都在说等疫情结束后要去找自己喜欢的人，多羡慕人家啊，能有喜欢的人找​
1	看到603.3亿这个数字时瞬间有点心疼我阿中因为一些人的不当行为让国家来替她买单​​​
0	"""这两天拉黑好几个人，一下看出人心和素质来了，不吹不黑，即使疫情发生在异地，我也不会满朋友圈骂人，""""地域黑""""本来就是低等智商做出的事情，书没读多少就知道起哄。前公司领导（我一直还挺尊敬的前辈）直接微信我-""""祸国殃民的种儿""""上来就给我扣上了，真是让我还高看了您呐，罢了。奉劝各位都积点口德，没准儿…"""
1	武汉挺起胸膛，有党中央做坚强后盾，有全国人民的热心支持，您一定能尽快地消除疫情。加油！​
0	雨下了一整夜第一次在深过年紧接着收到关于疫情的消息上班路上空荡荡，下班更是担忧每个人都将心里的恐惧藏置于口罩之下尽量让自己远离负面情绪
0	说真的，这个时候停播综艺是减少了广大人民群众的娱乐活动。还是东方卫视好，不仅新闻做的好，而且春节期间的综艺并没有减少，而且也增加了疫情的特别报道
0	刚才是哪儿的记者，话都说不成还来提问​
0	把本来春节想看的7个电影挨个看完，除了囧妈还有6个，把本来春节约好的饭再提上日程天灵灵地灵灵，疫情赶紧清零零​
1	感觉是今年最爱了。。希望疫情快快过去，我特别想上班。​
0	别说东北了一般北方见到这些东西都是恭恭敬敬送走的真心没人会吃这些东西除了生啃个黄瓜大葱大蒜和野菜很少有生吃的东西肉也是炖的烂到不能再烂才喜欢吃所以老天爷保佑保佑我们北方人吧不要再让疫情扩散加重了​
